PM2p5,PM10
84.55069444444445,76.23666666666666
83.59305555555557,75.50375
83.83680555555556,74.77625
83.61319444444445,74.415
83.88194444444446,73.82000000000001
83.75555555555556,73.6875
83.68819444444446,73.44625
83.40555555555555,73.09791666666666
82.90763888888888,72.69625
82.41944444444444,72.08624999999999
81.4798611111111,71.78750000000001
80.44097222222221,70.81958333333334
79.5125,70.1025
78.4826388888889,69.33125
77.96041666666667,68.97
77.10277777777777,68.21499999999999
76.60347222222222,67.32583333333334
75.64583333333333,66.77624999999999
75.36736111111111,66.27125
74.8722222222222,65.81958333333334
74.46041666666667,65.49416666666666
73.60972222222222,65.32541666666667
72.85277777777779,65.24291666666666
72.46111111111111,64.555
71.76805555555556,64.18083333333333
71.39444444444445,64.00750000000001
70.46666666666667,64.31458333333333
71.1388888888889,64.3525
71.13541666666666,64.98
72.10694444444444,65.7975
73.24722222222222,66.42999999999999
73.42430555555555,66.53750000000001
73.85763888888889,66.62416666666667
73.92986111111111,67.05125
74.83958333333334,67.49458333333332
75.88819444444444,68.41250000000001
76.51458333333333,68.6375
77.15416666666667,68.91916666666667
76.71666666666667,68.25333333333334
76.70833333333334,68.20416666666667
77.01666666666668,68.23416666666667
77.56805555555556,67.82458333333334
76.63958333333335,67.26333333333334
76.32361111111112,66.53666666666666
75.13402777777776,65.37916666666668
74.27430555555554,64.46583333333334
73.6423611111111,63.79291666666668
72.94027777777777,63.71458333333333
72.54583333333335,63.62375
73.04652777777778,63.84166666666667
72.50833333333333,63.40833333333333
71.49305555555556,62.62583333333333
70.31319444444443,61.250416666666666
68.72916666666666,59.87125
66.50763888888888,58.54916666666667
65.76527777777778,57.79625000000001
64.23055555555555,56.711666666666666
62.48402777777778,55.93416666666667
61.175,54.931250000000006
60.298611111111114,54.00208333333333
59.24722222222222,53.47375
58.40208333333333,52.58458333333334
58.42638888888889,52.3125
58.294444444444444,51.85666666666666
57.585416666666674,51.65083333333333
57.19513888888889,51.85541666666668
57.8138888888889,52.343333333333334
57.75763888888889,52.816250000000004
58.15,53.543749999999996
58.44166666666666,53.73500000000001
59.164583333333326,53.81833333333333
59.65347222222222,53.89083333333334
61.087500000000006,54.15291666666667
61.266666666666666,54.75541666666666
61.61944444444444,55.307500000000005
61.96736111111111,56.147083333333335
62.07222222222222,57.07625000000001
62.67638888888888,57.285
63.51805555555556,57.757083333333334
63.954861111111114,57.995
64.25069444444443,58.52583333333334
64.8923611111111,58.61416666666667
65.08680555555556,59.02041666666667
65.53402777777778,59.37375
66.02430555555556,59.80958333333333
66.74236111111111,60.607916666666675
67.01319444444445,61.512499999999996
67.2875,61.97416666666667
67.65347222222222,62.00375
67.49583333333332,61.76749999999999
66.70347222222222,61.55875
66.12569444444445,61.231249999999996
66.63125,61.180416666666666
67.47361111111111,61.48791666666667
67.76458333333335,62.21791666666667
68.78611111111111,64.02125
69.8861111111111,65.66541666666667
70.27291666666667,65.90916666666668
71.27847222222223,66.34916666666666
71.70486111111111,66.30083333333333
71.8013888888889,66.35166666666667
71.43958333333333,66.53875000000001
71.17013888888889,66.51125
70.4375,66.36666666666666
69.86458333333334,66.65458333333333
69.67847222222221,66.59458333333333
69.4888888888889,66.74374999999999
68.74444444444444,66.735
68.94166666666666,67.09375
69.06736111111111,67.25583333333333
69.1,67.1275
69.46180555555556,68.11791666666666
70.46527777777777,69.20416666666667
71.41666666666667,70.31666666666668
73.07083333333333,70.92958333333333
73.65069444444445,71.71625
73.48611111111111,72.15791666666667
73.82638888888889,72.31333333333333
73.41041666666666,72.03583333333334
73.37152777777777,70.89999999999999
72.69791666666666,70.03791666666667
72.80277777777779,69.80499999999999
72.4375,69.28416666666668
72.69791666666666,68.38666666666667
73.1125,67.88166666666666
73.45,67.9275
73.54930555555556,67.95
74.56180555555557,68.34875000000001
75.83125,68.30708333333332
76.26458333333333,68.71041666666666
77.11527777777778,68.63375
77.44097222222221,68.58583333333334
77.125,68.25125000000001
76.41736111111112,67.91791666666667
76.32499999999999,67.70875
75.3923611111111,66.59958333333334
73.96249999999999,65.71124999999999
73.28472222222221,64.85041666666666
72.55277777777778,64.52333333333333
72.44583333333333,63.95916666666667
72.81944444444444,63.732916666666675
72.46875,63.547083333333326
72.67222222222222,63.61041666666666
72.11736111111111,63.63166666666667
71.82083333333333,63.814166666666665
73.87986111111113,65.70458333333333
74.75902777777777,66.86958333333332
74.90277777777777,68.27
74.75694444444444,68.77083333333333
74.5826388888889,69.36
74.71041666666666,69.65083333333334
74.9513888888889,69.57958333333333
74.63194444444446,69.37916666666666
74.69097222222221,69.04833333333333
74.38125,69.07166666666667
74.09652777777778,69.12291666666665
73.87916666666668,68.63541666666667
73.73125,68.36916666666666
73.50069444444445,68.06791666666668
73.43263888888889,68.235
73.65069444444444,68.34791666666666
73.63055555555556,68.38833333333334
73.06388888888888,68.40333333333334
73.07222222222222,68.91333333333334
72.98055555555555,69.06541666666666
73.03402777777778,69.20916666666666
73.24166666666666,69.14458333333333
73.55694444444444,69.36041666666667
73.56597222222221,68.94833333333334
71.75972222222222,67.12166666666666
70.54583333333332,65.85000000000001
69.72361111111111,64.82708333333333
70.17986111111111,64.92625
69.64930555555556,64.17625
68.95416666666665,63.919999999999995
68.33402777777778,64.51
68.05763888888889,65.29333333333334
68.43611111111112,66.07708333333333
68.25208333333333,66.45791666666666
68.77222222222223,66.63000000000001
69.83194444444445,67.64916666666667
71.05833333333334,68.71291666666666
71.82430555555555,69.53666666666666
72.81944444444444,69.96083333333334
73.64861111111111,70.72916666666667
74.2513888888889,71.48125
75.74722222222222,72.66041666666666
77.09305555555557,73.27708333333332
77.46319444444443,73.80791666666666
77.76458333333335,74.33416666666666
78.03472222222223,74.39041666666667
77.63263888888889,74.49000000000001
77.49513888888889,74.58291666666666
77.4701388888889,75.54291666666667
77.48611111111111,76.14208333333333
77.65555555555557,76.64666666666666
76.92777777777778,76.31208333333333
77.83402777777778,76.77875
78.49097222222223,77.17833333333333
78.73402777777778,76.80916666666667
79.00555555555556,76.37791666666666
78.74374999999999,75.92166666666667
78.30486111111111,75.71666666666667
78.42569444444445,75.63458333333334
77.19166666666666,75.08375
76.14444444444445,74.07916666666667
75.58680555555556,73.29791666666667
74.62777777777777,72.59958333333333
73.90277777777779,71.96041666666666
73.37152777777777,70.99583333333334
71.9263888888889,69.70375
70.68541666666667,68.85791666666667
69.62777777777777,68.24291666666666
68.95555555555556,68.07375
68.43402777777779,68.12541666666667
68.9486111111111,67.66041666666666
68.16180555555556,67.41375000000001
67.27430555555556,65.705
67.22222222222223,64.45
66.50625,63.444583333333334
66.07013888888889,63.02291666666667
65.92777777777778,62.22875
65.78750000000001,61.760416666666664
65.65972222222223,61.47875
64.98680555555555,61.31
64.73124999999999,60.966249999999995
65.04861111111111,60.63666666666666
64.22708333333334,60.35791666666666
64.47708333333333,59.88708333333333
64.025,59.79083333333333
63.450694444444444,59.39083333333334
62.781944444444434,58.80833333333334
61.92638888888889,58.00416666666667
60.62430555555556,57.731249999999996
60.18611111111112,57.13708333333333
59.46527777777778,56.66
59.74375,56.392083333333325
59.79027777777778,55.751666666666665
59.925,55.615833333333335
59.17569444444444,55.830000000000005
60.02986111111112,56.040833333333325
60.37916666666666,56.568333333333335
61.11319444444444,57.68833333333333
62.329166666666666,59.08541666666667
63.12638888888889,59.63833333333334
62.77777777777777,59.98208333333333
62.7875,60.05833333333334
62.46319444444444,60.04291666666666
62.074999999999996,60.35833333333333
62.46041666666667,60.9925
62.770138888888894,61.71333333333333
64.08611111111111,62.410833333333336
64.58402777777778,63.461666666666666
65.74166666666667,64.57166666666667
66.34513888888888,65.43624999999999
66.52916666666667,65.94375
66.40763888888888,66.17083333333333
66.62708333333333,66.03208333333333
66.51666666666667,65.74083333333333
65.83680555555556,65.12666666666667
64.97986111111112,64.32166666666666
64.53958333333333,63.53999999999999
63.47847222222222,62.58208333333334
62.91041666666667,61.76083333333333
61.74305555555554,60.962500000000006
61.08263888888889,60.343333333333334
59.83680555555555,59.10666666666666
58.60000000000001,58.097500000000004
58.496527777777786,57.6275
59.00486111111112,57.729166666666664
59.25277777777778,58.13458333333333
60.004861111111104,58.19875
61.21527777777777,57.8725
61.263194444444444,57.33791666666667
61.43125,56.84583333333334
60.57708333333333,56.44291666666666
60.54722222222222,55.865
60.56666666666666,55.36416666666667
60.43541666666666,54.794166666666676
60.922916666666666,54.76666666666667
62.072916666666664,54.9175
62.60625000000001,54.97208333333333
63.336805555555564,55.34166666666667
64.01944444444445,56.084583333333335
64.33541666666667,56.75166666666667
65.15069444444445,57.268750000000004
65.45833333333333,57.49791666666666
65.97361111111111,58.01499999999999
66.59097222222223,58.76083333333333
67.43958333333333,59.29208333333333
68.39861111111111,59.88999999999999
69.68958333333333,60.000416666666666
70.00277777777778,60.63333333333333
71.58055555555555,72.54
93.2361111111111,103.10666666666667
94.08695652173913,104.41739130434783
93.56884057971016,106.65768115942029
93.95652173913045,107.56985507246377
94.48115942028986,107.92115942028987
96.62608695652175,108.61333333333333
97.76304347826087,109.5968115942029
98.70507246376813,110.28492753623188
99.84130434782611,110.73246376811595
100.95942028985505,111.13304347826087
102.19420289855073,111.65014492753623
104.53623188405797,112.27826086956522
105.3536231884058,112.56985507246377
106.39420289855074,112.74463768115942
107.73768115942026,113.04579710144928
106.70869565217394,113.48753623188406
108.81884057971017,113.94724637681159
108.82608695652176,114.15507246376812
109.23478260869565,114.11999999999999
107.96521739130436,113.83565217391303
105.33623188405795,113.63536231884058
103.01159420289854,113.3559420289855
101.37681159420289,112.73275362318842
99.29855072463768,104.30434782608695
76.64855072463769,72.26130434782608
76.36736111111111,71.93833333333333
76.71319444444445,68.84124999999999
76.22013888888888,68.28083333333332
75.925,68.365
74.36041666666667,68.095
73.86527777777776,67.47375
74.01736111111111,67.83375
74.25555555555556,68.97749999999999
74.06944444444444,68.88875
73.71458333333334,68.89708333333333
73.5298611111111,68.97791666666666
73.70069444444444,69.81958333333333
74.44930555555557,70.24458333333332
74.23194444444445,70.77083333333333
74.73611111111111,71.35875
74.13472222222222,71.75208333333333
74.53541666666666,71.98166666666667
74.22777777777779,72.40833333333335
74.67777777777778,73.42708333333333
75.51319444444444,73.93458333333334
75.74652777777777,74.67375
76.01388888888889,75.23458333333333
75.5855072463768,75.81695652173913
75.93030303030302,76.70772727272727
76.21746031746031,77.28857142857143
78.69206349206348,77.52523809523811
77.58412698412698,78.38952380952381
75.31825396825397,78.75857142857141
75.6325,78.74449999999999
75.2780701754386,78.65947368421052
74.06203703703704,77.5311111111111
72.49607843137255,75.99882352941177
73.19901960784316,75.48588235294118
73.18235294117648,74.88294117647058
72.58039215686276,74.52235294117648
72.0235294117647,73.70235294117647
71.58823529411765,73.12882352941176
72.11666666666667,72.14882352941176
71.5186274509804,71.09705882352942
70.99607843137255,70.46764705882353
69.7921568627451,69.71882352941176
69.60196078431372,68.8335294117647
69.38627450980393,67.42941176470588
69.59901960784315,66.49588235294118
70.57450980392157,66.17647058823529
71.71960784313727,65.78352941176472
72.05648148148148,65.50500000000001
72.01754385964912,65.39105263157894
71.89833333333333,65.36600000000001
69.3425,65.00649999999999
70.8625,63.462
72.64583333333333,62.227500000000006
71.75317460317461,61.772380952380956
71.20378787878788,61.87909090909091
70.87608695652175,62.47826086956522
70.5513888888889,62.76125000000001
68.92291666666667,62.534166666666664
67.39097222222222,62.05375
66.61180555555555,61.589166666666664
65.94166666666668,61.28666666666667
64.99861111111112,61.265416666666674
64.34583333333333,61.23791666666667
64.45,61.156666666666666
64.80208333333334,61.435833333333335
65.26666666666668,61.50791666666666
65.08402777777778,61.507083333333334
64.42291666666665,61.503750000000004
63.196527777777774,61.04458333333333
61.447916666666664,60.3375
59.65624999999999,59.89666666666667
58.19305555555555,59.51291666666666
57.03819444444445,58.98833333333334
56.05555555555556,58.47833333333333
55.299305555555556,57.9275
54.147222222222226,57.56333333333333
53.07083333333333,57.23875
52.58958333333333,57.08958333333334
52.017361111111114,56.46666666666667
51.35277777777778,55.64374999999999
50.724999999999994,55.03333333333333
50.43194444444444,54.425000000000004
50.33958333333333,53.90166666666667
49.90902777777778,53.448333333333345
49.68333333333333,52.930416666666666
49.65208333333333,52.674583333333324
49.41527777777777,52.66166666666666
49.018055555555556,52.78541666666666
48.577083333333334,52.74666666666667
48.32152777777777,52.872083333333336
48.232638888888886,53.06625
48.34722222222222,53.348749999999995
48.925,54.168749999999996
49.92847222222222,54.88625
51.18472222222222,55.63249999999999
52.647222222222226,56.56791666666666
54.0625,57.517500000000005
55.16527777777778,58.13166666666666
55.90277777777777,58.918749999999996
56.69930555555556,59.48041666666666
57.516666666666666,60.055
58.04166666666667,60.714166666666664
58.61944444444445,61.529999999999994
58.993750000000006,62.33625000000001
59.59513888888889,63.35583333333333
60.50347222222223,64.385
61.44166666666667,65.38458333333334
62.514583333333334,66.28541666666666
63.394444444444446,67.13333333333334
64.32638888888889,67.69333333333334
65.48333333333333,68.39916666666667
66.92499999999998,69.04958333333333
68.51249999999999,69.43541666666665
69.67847222222221,69.92375
70.53680555555556,70.44666666666667
71.76527777777778,71.17833333333333
73.11458333333334,71.93041666666666
73.88402777777779,72.50333333333333
73.98194444444444,72.89208333333333
73.88125,72.88208333333334
73.55277777777778,72.69291666666666
72.88541666666666,72.39708333333333
72.07986111111111,71.99083333333333
71.59583333333333,71.75750000000001
71.61874999999999,71.615
71.81180555555555,71.35875
71.72916666666667,70.95583333333333
71.74583333333334,70.37624999999998
71.87708333333333,69.78125
71.52638888888889,69.37291666666665
70.80486111111111,68.80208333333333
70.10833333333335,68.31958333333333
69.98888888888888,68.26208333333334
69.70694444444445,68.40708333333333
68.79444444444444,68.19166666666666
67.25694444444444,67.66
65.64930555555554,67.16875
64.24583333333334,66.58708333333333
62.90694444444444,66.01166666666667
61.10069444444445,65.12625
59.28263888888889,64.14416666666666
58.08958333333333,63.58166666666667
57.54444444444444,63.43958333333333
57.46874999999999,63.57666666666666
56.99930555555556,63.59958333333333
56.990972222222226,63.780833333333334
57.46111111111111,63.998333333333335
57.80902777777777,64.23208333333334
57.83333333333333,64.30125
57.31944444444444,64.05791666666666
56.706944444444446,63.788333333333334
56.483333333333334,63.62291666666667
56.51805555555556,63.53833333333333
56.97847222222222,64.19166666666668
58.10555555555556,65.21958333333333
58.793055555555554,65.90791666666667
58.86666666666667,66.25041666666667
59.148611111111116,66.37958333333333
60.03125000000001,66.62375
61.453472222222224,67.04541666666667
62.76666666666667,67.29166666666667
63.479861111111106,67.63375
64.71180555555556,68.12708333333333
65.98819444444445,68.74458333333332
66.54791666666667,69.16375000000001
66.39305555555555,69.21333333333332
65.55069444444445,69.20125
64.10277777777777,69.17583333333333
62.897916666666674,69.07791666666667
61.605555555555554,69.07541666666667
60.50972222222222,68.84958333333334
59.642361111111114,68.40708333333333
58.949999999999996,67.93708333333332
58.793055555555554,67.85583333333334
59.00972222222222,67.67916666666666
59.093055555555566,67.23541666666667
58.68958333333333,66.71541666666667
58.17152777777778,65.67125
57.268055555555556,64.42208333333333
56.238194444444446,63.33416666666667
55.21875,62.57791666666666
54.268750000000004,61.97083333333333
53.271527777777784,61.37833333333333
51.636805555555554,60.81125
50.173611111111114,60.49999999999999
49.55,60.16625
48.37430555555556,59.5525
46.983333333333334,58.87875
46.19166666666667,58.36666666666667
46.03541666666668,57.91375
45.954861111111114,57.185
46.393750000000004,56.470416666666665
47.547916666666666,56.44416666666666
49.10555555555556,56.74791666666667
50.15625,57.072916666666664
50.84236111111111,57.46083333333333
51.48611111111111,58.047083333333326
51.88819444444444,58.62125
52.44722222222222,59.05083333333334
52.859722222222224,59.51958333333334
53.17638888888889,60.1525
53.59027777777777,60.84125
54.12916666666666,61.61708333333333
55.077083333333334,62.468333333333334
55.849999999999994,62.98291666666666
56.234722222222224,63.35
56.567361111111104,63.79583333333333
57.88472222222223,64.42041666666667
58.7875,64.82041666666667
59.63125,65.1675
60.88472222222222,65.77666666666667
61.95416666666668,66.40416666666667
63.08541666666667,67.01791666666666
63.70416666666666,67.62583333333333
64.03055555555555,68.01583333333333
63.92708333333333,68.3025
63.25277777777778,68.52208333333334
62.36736111111111,68.55708333333332
62.61376811594204,68.6291304347826
63.01742424242425,68.88636363636364
63.457142857142856,69.13619047619048
63.973333333333336,69.35549999999999
64.09122807017543,69.91736842105263
64.11666666666666,70.58055555555555
64.10294117647058,70.88
63.87395833333334,70.866875
62.684374999999996,70.98
63.63039215686275,71.5035294117647
63.677777777777784,71.82555555555555
63.18947368421053,72.21842105263158
62.45666666666667,72.2995
62.67698412698413,72.70333333333333
63.21590909090909,73.18545454545455
63.92753623188406,73.58260869565218
64.54861111111111,73.90208333333334
65.76666666666667,74.39208333333333
67.31805555555556,74.79875
68.9576388888889,75.19166666666666
69.93958333333333,75.45083333333334
70.55277777777778,75.52458333333334
70.8736111111111,75.4175
70.69583333333334,75.31666666666666
70.56180555555555,75.15625
70.6451388888889,74.9525
70.43819444444443,74.54666666666667
69.98263888888889,73.85833333333333
69.17916666666667,72.97708333333334
67.95277777777778,71.94208333333333
66.59861111111111,70.60083333333333
64.94583333333334,68.94708333333334
62.81944444444445,67.19625
61.58888888888889,65.815
61.06666666666666,64.70208333333333
60.79930555555555,63.61833333333333
60.577777777777776,62.60916666666666
60.00972222222222,61.46666666666667
59.075,60.3725
57.45416666666667,59.16499999999999
55.46388888888888,58.01291666666666
53.48680555555555,57.062916666666666
51.39236111111111,56.24458333333333
49.22708333333333,55.335
47.68888888888889,54.4675
46.53402777777778,54.04125
45.70555555555555,53.79208333333333
45.17916666666667,53.43333333333334
44.68819444444444,53.031666666666666
44.37291666666666,52.93583333333333
44.29375,53.09916666666667
44.34375000000001,53.5575
44.35208333333333,54.12833333333333
44.77291666666667,54.64541666666667
45.55069444444444,55.21125
46.25208333333333,55.72208333333333
47.01666666666666,56.26208333333333
47.12638888888889,56.562083333333334
46.63472222222222,56.54958333333334
46.132638888888884,56.3825
45.78958333333333,56.68166666666667
45.44583333333333,57.041666666666664
45.29930555555555,57.34583333333333
45.52847222222223,57.822916666666664
46.1572463768116,58.00652173913043
47.240579710144935,58.802608695652175
48.31739130434782,59.51608695652175
49.70507246376812,59.99086956521739
50.55757575757576,60.51545454545454
50.893181818181816,60.25454545454545
50.996212121212125,60.066818181818185
51.22348484848486,60.06545454545455
51.538636363636364,60.08818181818182
51.23863636363637,59.89681818181818
50.46893939393939,59.67045454545455
49.94166666666667,59.435454545454554
50.0030303030303,59.29045454545455
49.75833333333334,59.51818181818182
49.51136363636364,59.715
49.946969696969695,60.08227272727272
50.31363636363636,60.35545454545454
50.75454545454546,60.70045454545455
52.28636363636364,61.36363636363637
53.81818181818183,61.99818181818181
55.03636363636364,62.40909090909091
56.2439393939394,63.04363636363637
57.33560606060607,63.645
58.152272727272724,64.06318181818182
58.400724637681165,64.53478260869565
58.93623188405796,65.01782608695652
59.32608695652174,65.75521739130434
59.220289855072465,66.77695652173914
59.33541666666667,67.36583333333333
59.88958333333334,68.41416666666667
60.25277777777777,69.42666666666666
60.86597222222222,70.21166666666667
61.35902777777778,70.955
61.72916666666667,71.59166666666667
62.88541666666667,71.9325
64.13263888888889,72.33833333333332
64.98680555555555,72.7575
65.48611111111111,72.76625
65.96180555555556,72.91041666666668
65.86944444444444,72.95375
65.56597222222223,73.01583333333333
65.47569444444446,73.09625
64.26458333333333,73.04875
63.42847222222222,72.99541666666667
63.39097222222223,73.07583333333334
63.083333333333336,73.27833333333332
63.02986111111112,73.39083333333333
63.53055555555555,73.63041666666666
63.89375,73.88041666666668
64.24166666666667,73.68041666666666
64.35,73.15125
64.49930555555555,72.54166666666667
64.23194444444445,71.83
64.35069444444444,71.31166666666667
64.76041666666666,70.57625
64.33680555555556,69.86625
63.95416666666667,69.30375
64.23194444444445,68.73083333333334
64.02430555555556,68.24791666666667
62.98958333333333,67.64583333333333
62.04375,66.89916666666667
61.60347222222222,66.31125
60.897222222222226,65.66125
60.416666666666664,65.18625
60.04791666666666,64.80583333333334
59.59583333333333,64.36958333333334
60.13263888888889,63.73083333333333
60.73541666666666,63.27791666666667
60.60625,62.60541666666666
60.21458333333334,61.4025
59.544444444444444,60.4275
58.575,59.553333333333335
57.543749999999996,58.53125
56.071527777777774,57.64750000000001
54.91875,56.7125
53.911111111111104,55.705000000000005
52.93611111111111,54.72375
51.59097222222222,53.93833333333334
50.585416666666674,53.645833333333336
50.46666666666667,53.685833333333335
50.300694444444446,53.69041666666667
50.03472222222222,53.555
49.863888888888894,53.45875
50.16111111111111,53.509166666666665
50.52638888888889,53.674583333333324
50.57986111111111,53.62833333333333
50.87013888888889,53.97375
51.12986111111111,54.29541666666666
51.15486111111111,54.458333333333336
51.53541666666667,54.80458333333333
51.363194444444446,55.33708333333334
50.40555555555556,55.724999999999994
49.856249999999996,56.32125
49.62499999999999,57.15625
49.36388888888889,57.65083333333334
49.3111111111111,58.01625000000001
49.53263888888888,58.5225
50.486111111111114,59.298333333333325
51.74166666666666,60.43
53.075,61.66583333333333
54.18472222222222,62.96083333333333
55.16597222222222,63.56625
55.631249999999994,63.45583333333334
55.510416666666664,63.135416666666664
55.15347222222223,62.75666666666666
54.30694444444445,62.49458333333334
53.231249999999996,62.334583333333335
52.25625,61.95249999999999
51.28194444444445,61.43416666666667
50.607638888888886,61.08416666666667
49.81111111111111,60.248749999999994
48.84166666666666,59.08833333333333
48.12708333333333,58.03999999999999
47.26736111111111,57.06125
46.66041666666667,56.02375
46.32986111111111,54.901250000000005
45.68263888888889,53.556666666666665
45.46388888888889,52.312083333333334
45.45347222222223,51.482499999999995
44.865277777777784,50.80291666666667
44.28125000000001,50.02166666666667
43.37430555555556,48.956250000000004
41.87638888888888,47.87041666666667
40.55833333333332,46.693333333333335
39.568749999999994,45.70374999999999
38.729166666666664,45.404583333333335
38.36666666666667,45.60041666666667
38.26666666666667,45.780833333333334
38.44166666666667,45.928333333333335
39.49861111111111,46.03
40.84722222222222,46.25125
41.948611111111106,46.75541666666667
43.10416666666666,47.317083333333336
44.10347222222222,47.72208333333334
45.28888888888889,48.48041666666668
46.59166666666667,49.42291666666667
47.96736111111112,50.28666666666667
49.41597222222222,51.06833333333333
50.25763888888889,51.61416666666667
50.62361111111111,52.06999999999999
50.672916666666666,52.58166666666667
50.25902777777778,52.8975
49.78055555555555,53.04916666666667
49.77291666666667,53.185
49.93194444444444,53.36916666666667
50.15347222222223,53.6525
50.97847222222222,54.06833333333333
51.864583333333336,54.565416666666664
52.38680555555556,54.8525
53.043055555555554,54.83875
53.204166666666666,54.66166666666667
53.043749999999996,54.434999999999995
52.82569444444445,54.46166666666667
51.798611111111114,54.53583333333333
50.56388888888889,54.212916666666665
49.33541666666666,53.62
48.02986111111111,53.081666666666656
47.33958333333333,52.73749999999999
46.34652777777777,52.12916666666666
45.40555555555555,51.71791666666667
44.54513888888889,51.39791666666667
43.197916666666664,50.70125000000001
42.575,50.44583333333333
42.591666666666676,50.41958333333334
42.76180555555555,50.303333333333335
42.71875,50.09291666666667
42.76527777777778,49.901666666666664
43.06666666666667,49.73
43.19444444444445,49.63916666666666
42.91319444444444,49.50958333333333
42.60694444444445,49.16375
42.78611111111111,48.907916666666665
43.23263888888889,48.90708333333333
43.62222222222223,48.86083333333334
44.079861111111114,48.78333333333333
44.41527777777778,48.81
44.8875,48.86416666666667
45.91666666666666,49.07458333333333
